,Unnamed: 0,BrandName,Deatils,Sizes,MRPNum,SellPrice,DiscountPercentage,Category,inBudgetPrice,CustomerValue
205,9,life,printed cotton round neck womens regular t-shirt - navy,"Size:Large,Small,X-Large,X-Small",3.99,1.99,0.5,Westernwear-Women,4,4
206,13,insense,womens  round neck  stripe t-shirt - mint,"Size:Small,X-Small",3.99,1.99,0.5,Westernwear-Women,4,4
207,2,life,solid cotton round neck womens regular t-shirt - grey melange,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Westernwear-Women,4,4
208,20,life,stripes cotton round neck womens regular t-shirt - black,"Size:Large,Small,X-Small,XX-Large",3.99,1.99,0.5,Westernwear-Women,4,4
209,10,insense,womens  round neck  stripe t-shirt - black & white,"Size:Small,X-Small",3.99,1.99,0.5,Westernwear-Women,4,4
210,1,altlife,printed cotton round neck womens active wear t-shirt - white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Westernwear-Women,4,4
211,4,life,printed cotton round neck womens regular t-shirt - charcoal,"Size:Small,X-Small",3.99,1.99,0.5,Westernwear-Women,4,4
212,12,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Westernwear-Women,4,4
213,23,life,printed cotton round neck womens regular t-shirt - grey melange,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Westernwear-Women,4,4
214,12,insense,half sleeves night wear womens t-shirt - black,"Size:Small,X-Small",3.99,1.99,0.5,Westernwear-Women,4,4
215,20,insense,womens  round neck  printed t-shirt - fuchsia,Size:Small,3.99,1.99,0.5,Westernwear-Women,4,4
216,0,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Westernwear-Women,4,4
217,10,life,printed cotton blend round neck womens regular t-shirt - grey melange,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Westernwear-Women,4,4
218,10,life,printed cotton round neck womens regular t-shirt - off white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Westernwear-Women,4,4
219,21,life,solid cotton round neck womens regular t-shirt - turquoise,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Westernwear-Women,4,4
220,12,insense,half sleeves night wear womens t-shirt - olive,"Size:Small,X-Small",3.99,1.99,0.5,Westernwear-Women,4,4
221,19,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Westernwear-Women,4,4
222,2,insense,half sleeves night wear womens t-shirt - navy,"Size:Small,X-Small",3.99,1.99,0.5,Westernwear-Women,4,4
223,19,life,solid cotton round neck womens regular t-shirt - red,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Westernwear-Women,4,4
224,5,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Westernwear-Women,4,4
225,21,insense,womens  round neck  printed t-shirt - navy,Size:Small,3.99,1.99,0.5,Westernwear-Women,4,4
226,7,life,printed cotton round neck womens regular t-shirt - mustard,"Size:Medium,X-Small",3.99,1.99,0.5,Westernwear-Women,4,4
227,23,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Westernwear-Women,4,4
228,12,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Westernwear-Women,4,4
229,18,life,printed cotton round neck womens regular t-shirt - black,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Westernwear-Women,4,4
230,8,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Westernwear-Women,4,4
231,11,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Westernwear-Women,4,4
232,0,life,womens 2 ply protective face mask - pack of 5 - multi,Nan,3.99,1.99,0.5,Westernwear-Women,4,4
233,0,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Westernwear-Women,4,4
234,14,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Westernwear-Women,4,4
235,5,life,printed cotton round neck womens regular t-shirt - blush,"Size:X-Small,XX-Large",3.99,1.99,0.5,Westernwear-Women,4,4
236,9,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Westernwear-Women,4,4
237,14,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Westernwear-Women,4,4
238,11,stop,womens free size printed dupatta - black,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
239,13,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
240,4,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
241,5,stop,womens regular fit printed face masks - multi,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
242,17,stop,womens regular fit printed face masks - multi,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
243,16,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
244,17,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
245,15,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
246,3,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
247,5,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
248,9,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
249,23,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
250,4,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
251,15,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
252,8,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
253,1,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,3.99,1.99,0.5,Indianwear-Women,4,4
254,7,insense,solid cotton lycra knitted womens bikini panties - multi,"Size:Large,Medium,Small,X-Large,XX-Large",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
255,15,insense,solid cotton lycra knitted womens hipster panties - multi,"Size:Large,Medium,Small,X-Large,XX-Large",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
256,24,insense,printed cotton lycra knitted womens bikini panties - multi,"Size:Large,Medium,Small,X-Large,XX-Large",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
257,12,enamor,non-wired strapless non padded womens every day bra - buff,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
258,23,insense,printed cotton regular fit womens night wear t-shirt - plum,"Size:Large,Medium,Small,X-Large",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
259,8,insense,solid cotton regular fit womens night wear t-shirt - plum,"Size:Large,Medium,Small,X-Large,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
260,10,enamor,non-wired strapless non padded womens every day bra - capri blue,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
261,11,enamor,non-wired strapless non padded womens every day bra - dilute,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
262,19,enamor,non-wired strapless non padded womens every day bra - camel,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
263,23,enamor,non-wired strapless non padded womens every day bra - pearl,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
264,14,insense,printed cotton regular fit womens night wear t-shirt - grey melange,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
265,19,insense,half sleeves night wear womens t-shirt - navy,"Size:Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
266,23,insense,regular fit mid thigh cotton womens night wear shorts - navy,"Size:28,30,32,34,36",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
267,17,insense,printed cotton regular fit womens lounge wear shorts - ecru,"Size:28,30,32,34,36",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
268,20,enamor,non-wired strapless non padded womens every day bra - black mix,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
269,5,insense,printed cotton round neck womens top & pyjama set - navy,"Size:Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
270,13,enamor,non-wired strapless non padded womens every day bra - canal,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
271,23,enamor,non-wired strapless non padded womens every day bra - grape,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
272,0,insense,printed cotton regular fit womens night wear t-shirt - navy,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
273,7,enamor,non-wired strapless non padded womens every day bra - sky blue,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
274,10,insense,printed cotton lycra knitted womens hipster panties - multi,"Size:Large,Medium,Small,X-Large,XX-Large",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
275,12,enamor,non-wired strapless non padded womens every day bra - grey tone,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
276,18,insense,printed cotton regular fit womens night wear t-shirt - pink,"Size:Large,Medium,Small,X-Large",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
277,19,insense,regular fit mid thigh cotton womens night wear shorts - plum,"Size:28,30,32,34,36",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
278,20,enamor,non-wired strapless non padded womens every day bra - mastic white,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
279,21,enamor,non-wired strapless non padded womens every day bra - white,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
280,23,insense,half sleeves night wear womens t-shirt - blush,"Size:Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
281,18,enamor,non-wired strapless non padded womens every day bra - pale peach,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
282,9,enamor,non-wired strapless non padded womens every day bra - core white,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
283,11,enamor,non-wired strapless non padded womens every day bra - red,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
284,25,enamor,non-wired strapless non padded womens every day bra - grey melange,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
285,6,enamor,non-wired strapless non padded womens every day bra - tomato,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
286,13,insense,regular fit mid thigh cotton womens night wear shorts - baby pink,"Size:28,30,32,34,36",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
287,14,enamor,non-wired strapless non padded womens every day bra - wine,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
288,15,insense,solid cotton round neck womens regular fit top - blush,"Size:Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
289,20,insense,printed cotton round neck womens t-shirt - peach,"Size:Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
290,4,insense,printed cotton regular fit womens night wear t-shirt - peach,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
291,14,enamor,non-wired strapless non padded womens every day bra - wine,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
292,17,enamor,non-wired strapless non padded womens every day bra - print,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
293,10,insense,solid cotton round neck womens t-shirt - green,"Size:Large,Medium,Small,X-Large,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
294,15,insense,printed cotton regular fit womens night wear t-shirt - natural,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
295,17,insense,half sleeves night wear womens t-shirt - pale yellow,"Size:Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
296,2,insense,regular fit mid thigh cotton womens night wear shorts - grey melange,"Size:28,30,32,34,36",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
297,20,insense,printed cotton round neck womens t-shirt - mustard,"Size:Large,Medium,Small,X-Large,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
298,23,insense,half sleeves night wear womens t-shirt - navy,"Size:Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
299,15,insense,printed cotton regular fit womens night wear t-shirt - navy,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
300,0,enamor,non-wired strapless non padded womens every day bra - cadbury,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
301,1,insense,printed cotton regular fit womens night wear t-shirt - baby pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
302,10,insense,solid cotton regular fit womens night wear t-shirt - pink,"Size:Large,Medium,Small,X-Large,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
303,11,enamor,non-wired strapless non padded womens every day bra - salt n pepper,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
304,19,insense,regular fit mid thigh cotton womens night wear shorts - mint,"Size:28,30,32,34,36",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
305,14,insense,embroidered cotton round neck womens t-shirt - mustard,"Size:Large,Medium,Small,X-Large,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
306,0,enamor,non-wired strapless non padded womens every day bra - ribbon red,"Size:XL,Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
307,16,insense,printed cotton regular fit womens night wear t-shirt - navy,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
308,17,insense,half sleeves night wear womens t-shirt - grey melange,"Size:Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
309,9,insense,half sleeves night wear womens t-shirt - blush,"Size:Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
310,15,insense,half sleeves night wear womens t-shirt - blush,"Size:Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
311,4,insense,half sleeves night wear womens t-shirt - olive,"Size:Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
312,0,insense,printed cotton regular fit womens night wear t-shirt - baby pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
313,12,insense,printed cotton round neck womens t-shirt - peach,"Size:Large,Medium,Small,X-Large,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
314,14,insense,printed cotton round neck womens t-shirt - black,"Size:Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
315,21,insense,embroidered cotton round neck womens t-shirt - lilac,"Size:Large,Medium,Small,X-Large,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
316,1,insense,half sleeves night wear womens t-shirt - black,"Size:Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
317,8,insense,printed cotton round neck womens t-shirt - ecru,"Size:Large,Medium,Small,X-Large,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
318,24,insense,regular fit mid thigh cotton womens night wear shorts - natural,"Size:28,30,32,34,36",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
319,0,insense,half sleeves night wear womens t-shirt - pink,"Size:Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
320,9,insense,half sleeves night wear womens t-shirt - red,"Size:Large,Medium,Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
321,20,insense,stripe cotton round neck womens t-shirt - lilac,"Size:Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
322,0,insense,half sleeves night wear womens t-shirt - black,"Size:Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
323,6,insense,half sleeves night wear womens t-shirt - olive,"Size:Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
324,17,insense,half sleeves night wear womens t-shirt - navy,"Size:Small,X-Small",3.99,1.99,0.5,Lingerie&Nightwear-Women,4,4
325,10,ayesha,set of three colorful silk scrunchie hair ties,Nan,3.99,1.99,0.5,Jewellery-Women,4,4
326,6,ayesha,top-knot pink thick fabric oversized hair band,Nan,3.99,1.99,0.5,Jewellery-Women,4,4
327,23,ayesha,top-knot black thick fabric oversized hair band,Nan,3.99,1.99,0.5,Jewellery-Women,4,4
328,1,ayesha,set of three colorful silk scrunchie hair ties,Nan,3.99,1.99,0.5,Jewellery-Women,4,4
329,17,ayesha,chunky bold twisted organic gold-toned oversized stud earrings,Nan,3.99,1.99,0.5,Jewellery-Women,4,4
330,0,ayesha,set of three colorful silk scrunchie hair ties,Nan,3.99,1.99,0.5,Jewellery-Women,4,4
331,9,ayesha,top-knot red thick fabric oversized hair band,Nan,3.99,1.99,0.5,Jewellery-Women,4,4
332,18,ayesha,chunky bold textured gold-toned oversized circular drop earrings,Nan,3.99,1.99,0.5,Jewellery-Women,4,4
333,20,enamor,womens printed hipster briefs - tea rose,"Size:XL,Large,Medium",3.99,2.79,0.3,Lingerie&Nightwear-Women,4,4
334,11,enamor,womens solid hipster briefs - baby pink,Size:Small,3.99,2.79,0.3,Lingerie&Nightwear-Women,4,4
335,4,enamor,low waist panty - scarlet,"Size:Large,Medium,Small,X-Large,XX-Large",3.99,2.79,0.3,Lingerie&Nightwear-Women,4,4
336,12,life,womens infinity shape silver chain pendant,Nan,3.99,2.79,0.3,Jewellery-Women,4,4
337,15,tribal zone,womens multicolored dramatic long earrings - red,Nan,3.99,2.79,0.3,Jewellery-Women,4,4
338,5,tribal zone,womens silver drop stone studded designer earrings,Nan,3.99,2.79,0.3,Jewellery-Women,4,4
339,10,life,womens three flat metal earrings 2252,Nan,3.99,2.79,0.3,Jewellery-Women,4,4
340,16,tribal zone,womens silver oval shaped hopped earrings,Nan,3.99,2.79,0.3,Jewellery-Women,4,4
341,8,tribal zone,womens wanderlust earrings 2012 - brown,Nan,3.99,2.79,0.3,Jewellery-Women,4,4
342,23,tribal zone,womens gold ring shaped earrings embellished with pink beads - yellow,Nan,3.99,2.79,0.3,Jewellery-Women,4,4
343,8,tribal zone,capricorn zodiac sun sign chain pendant,Nan,3.99,2.79,0.3,Jewellery-Women,4,4
344,21,tribal zone,womens silver hoops boho party earrings - silver,Nan,3.99,2.79,0.3,Jewellery-Women,4,4
345,9,life,womens delicate silver v shaped party earrings - silver,Nan,3.99,2.79,0.3,Jewellery-Women,4,4
346,18,tribal zone,womens turquoise bewitching bohemian circular earrings,Nan,3.99,2.79,0.3,Jewellery-Women,4,4
347,20,tribal zone,classy transparent rectangular earring - white,Nan,3.99,2.79,0.3,Jewellery-Women,4,4
